Title,Address,street,city,postal_code,Phone,Country,Website,Email,mobile_number,whatsapp_number,email_contacted,phone_mobile_contacted,whatsapp_contacted,sure_shots,potentials_already_have,meeting_fixed,leads_converted,follow_up,comment
Outfit Creation and garment industry (factory),"Milantol, काठमाडौँ 44600",Milantol,काठमाडौँ,44600,+9779843603575,NP,https://outfitcreation.com,null,null,null,false,false,false,null,,false,false,null,
Profabrics Nepal (Garment),"M993+J7, काठमाडौँ 44600",M993+J7,काठमाडौँ,44600,+9779825313413,NP,null,null,null,null,false,false,false,null,,false,false,null,
Dokpa Garment,"Old Samyukta Buspark, Bhangal, Budanilkantha Municipality, Ward No. 8, बुढानीलकण्ठ 44600","Old Samyukta Buspark, Bhangal, Budanilkantha Municipality, Ward No. 8",बुढानीलकण्ठ,44600,+9779851084886,NP,https://dokpagarment.com,null,null,null,false,false,false,null,,false,false,null,
TRANCE TRIP GARMENT,"P886+H36, चाक्सीवारी मार्ग, काठमाडौँ 44600","P886+H36, चाक्सीवारी मार्ग",काठमाडौँ,44600,+97714418751,NP,https://trancetrip.com.np,ttgipl@trancetrip.com.np,null,null,false,false,false,null,,false,false,null,
Nepal Fashion Pvt Ltd,काठमाडौँ 44621,,काठमाडौँ,44621,+97714481577,NP,null,null,null,null,false,false,false,null,,false,false,null,
Orchid Fashion Pvt. Ltd Garment Manufacturer,44600,,,44600,+9779851002441,NP,null,null,null,null,false,false,false,null,,false,false,null,
Shiva Shakti Garments pvt ltd,"Unnamed Road, काठमाडौँ 44600",Unnamed Road,काठमाडौँ,44600,+9779851082151,NP,https://nepalgarments.com,nepalgarments2010@gmail.com,+9779851082151,+9779851082151,false,false,false,null,,false,false,null,
garment factory,काठमाडौँ 44600,,काठमाडौँ,44600,+9779880246468,NP,null,null,null,null,false,false,false,null,,false,false,null,
LadiesLand Wholesale Clothing Store,"44602, काठमाडौँ 44602",44602,काठमाडौँ,44602,+9779841493286,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Pure Nepalaya Made ( hand made clothing product, knitwear, hat, jackets in Nepal)","Naya Bazaar Road, Naya Baazar Road, Thamel, Kathmandu 00977","Naya Bazaar Road, Naya Baazar Road, Thamel",Kathmandu,00977,+9779841705896,NP,null,null,null,null,false,false,false,null,,false,false,null,
My Nepal Factory,"Khusibu-17, काठमाडौँ 44600",Khusibu-17,काठमाडौँ,44600,+97714988080,NP,https://mynepalfactory.com,mynepalfactory@gmail.com,+97714388080,null,false,false,false,null,,false,false,null,
Fitwell Garment Udhyog Pvt. Ltd.,"Ramkot-6, नागार्जुन 44600",Ramkot-6,नागार्जुन,44600,+97715212050,NP,https://fitwellnepal.com,fitwellsportswear@gmail.com,+9779864065630,null,false,false,false,null,,false,false,null,
RSS Lotus Creation Garment Pvt. Ltd.,"M8WX+394, काठमाडौँ 44600",M8WX+394,काठमाडौँ,44600,+9779801067897,NP,null,null,null,null,false,false,false,null,,false,false,null,
Caravan Garment manufacturers Private Limited,"Caravan Lane, M99C+72G Balkot, Road, 44811","Caravan Lane, M99C+72G Balkot, Road",,44811,+9779841017539,NP,https://caravan.com.np,caravanreadymade@yahoo.com,+NP88196603,null,false,false,false,null,,false,false,null,
Better Looks Garment,"Bhagwan Pau, काठमाडौँ 44600",Bhagwan Pau,काठमाडौँ,44600,+9779810153548,NP,null,null,null,null,false,false,false,null,,false,false,null,
Garment manufacturer nepal (GMN),"P882+PPP, Khusibu Sadak, काठमाडौँ 44600","P882+PPP, Khusibu Sadak",काठमाडौँ,44600,+9779869724480,NP,null,null,null,null,false,false,false,null,,false,false,null,
Hamsa Wears Pvt. Ltd.,"Bafal Marg, काठमाडौँ 44600",Bafal Marg,काठमाडौँ,44600,+9779846050100,NP,null,null,null,null,false,false,false,null,,false,false,null,
Garment Sewa,"15 स्वयम्भु मार्ग, काठमाडौँ 44600",15 स्वयम्भु मार्ग,काठमाडौँ,44600,+9779823394469,NP,https://gaarment.com,info@gaarment.com,+9779823394469,+9779823394469,false,false,false,null,,false,false,null,
Rastriya Poshak Ghar राष्ट्रिय पोशाक घर ®,Baneswor-31,,Baneswor,31,+97715914760,NP,https://rastriyaposhakghar.com,info@rastriyaposhakghar.com,+9779851160503,null,false,false,false,null,,false,false,null,
D & G jeans garment,"Khusibu Sadak, काठमाडौँ 44600",Khusibu Sadak,काठमाडौँ,44600,+9779851123173,NP,null,null,null,null,false,false,false,null,,false,false,null,
Logo Fashion Industries,"Jhamsikhel Road, ललितपुर 44700",Jhamsikhel Road,ललितपुर,44700,+9779802072335,NP,https://logoindustriesgroup.com,null,null,null,false,false,false,null,,false,false,null,
काठमाडौं वस्त्र,"House Number 193, Ganesh Basti, चक्रपथ, काठमाडौँ 44600","House Number 193, Ganesh Basti, चक्रपथ",काठमाडौँ,44600,+97714720487,NP,https://kathmanduclothing.com,info@kathmanduclothing.com,null,null,false,false,false,null,,false,false,null,
Nepalaya Store - Garment Factory Kathmandu,"Milan Chowk Marga, काठमाडौँ 44600",Milan Chowk Marga,काठमाडौँ,44600,+9779861789190,NP,null,null,null,null,false,false,false,null,,false,false,null,
Garments in Kathmandu nepal,"Chandragiri Municipality, Satungal-11, काठमाडौँ 44600","Chandragiri Municipality, Satungal-11",काठमाडौँ,44600,+97714310818,NP,https://garmentsinkathmandu.com,info@garmentsinkathmandu.com,+97714310818,null,false,false,false,null,,false,false,null,
Rasulaya Nepal Pvt. Ltd.,"P7CX+J8G 2 minute from AVM School, काठमाडौँ 44600",P7CX+J8G 2 minute from AVM School,काठमाडौँ,44600,+9779862426591,NP,null,null,null,null,false,false,false,null,,false,false,null,
AN Nepal Clothes Supplier,"P78W+JJM, काठमाडौँ 44600",P78W+JJM,काठमाडौँ,44600,+9779803405049,NP,null,null,null,null,false,false,false,null,,false,false,null,
फैशन रचना नेपाल,"P876+872, चाक्सीवारी मार्ग, काठमाडौँ 44600","P876+872, चाक्सीवारी मार्ग",काठमाडौँ,44600,+97714244074,NP,null,null,null,null,false,false,false,null,,false,false,null,
लोगो फेशन इंडस्ट्रीज,"M8PP+735, Shankhamul Marga, काठमाडौँ 44600","M8PP+735, Shankhamul Marga",काठमाडौँ,44600,+9779802072336,NP,null,null,null,null,false,false,false,null,,false,false,null,
Young Forever Pvt. Ltd,"Ramkot, PaneruGaun 000977",Ramkot,PaneruGaun,000977,+97715314637,NP,https://youngforever.com.np,null,null,null,false,false,false,null,,false,false,null,
Fashion Factory Nepal Sorakhutte,काठमाडौँ 44600,,काठमाडौँ,44600,+9779864831830,NP,null,null,null,null,false,false,false,null,,false,false,null,
Thread Garment,"Bhandari Rd, 44600",Bhandari Rd,,44600,+9779851025760,NP,https://threadgarment.com.np,null,null,null,false,false,false,null,,false,false,null,
Logo Fashion Industries Pvt. Ltd.,"भक्तपुर औधोगिक क्षेत्र, भक्तपुर 44800",भक्तपुर औधोगिक क्षेत्र,भक्तपुर,44800,+97716635170,NP,https://logoindustriesgroup.com,null,null,null,false,false,false,null,,false,false,null,
नेपाल तयारी पोसाक संध,"Sankhamul Marg, काठमाडौँ 44600",Sankhamul Marg,काठमाडौँ,44600,+97714790691,NP,https://ganasso.org.np,ganasso2011@gmail.com,+97714790691,null,false,false,false,null,,false,false,null,
Unique Clothing Nepal,"Chibahal, काठमाडौँ 44006",Chibahal,काठमाडौँ,44006,+9779843383124,NP,null,null,null,null,false,false,false,null,,false,false,null,
एभरेष्ट फेशन,"Khumaltar Height Marg, ललितपुर 44600",Khumaltar Height Marg,ललितपुर,44600,+97715525187,NP,null,null,null,null,false,false,false,null,,false,false,null,
नेपाल टी शर्ट छापा,"Chandra Vinayak Marg, काठमाडौँ 44600",Chandra Vinayak Marg,काठमाडौँ,44600,+9779851057356,NP,https://promotionalgiftnepal.com,null,null,null,false,false,false,null,,false,false,null,
Niraja Apparels,"M8RX+53C, Kumud Devkota Marga, काठमाडौँ 44600","M8RX+53C, Kumud Devkota Marga",काठमाडौँ,44600,+9779841585814,NP,https://nirajaapparels.wordpress.com,null,+NP9841585814985114843,null,false,false,false,null,,false,false,null,
Nepalese Clothing,"सात घुम्ती मार्ग, Chwok 44600",सात घुम्ती मार्ग,Chwok,44600,+97714701577,NP,null,null,null,null,false,false,false,null,,false,false,null,
Vistaar Trade Pvt Ltd,"Near, काठमाडौँ 44600",Near,काठमाडौँ,44600,+9779805372400,NP,https://vistaartrade.com,salin2701@gmail.com,+9779822783677,null,false,false,false,null,,false,false,null,
Shivapuri Fabric,"Sairam marga, टोखा 44600",Sairam marga,टोखा,44600,+9779851002397,NP,https://shivapurifabric.com,null,null,null,false,false,false,null,,false,false,null,
Sashi Garment & Accessories Export,"P8C2+598, Khusibu Sadak, काठमाडौँ 44600","P8C2+598, Khusibu Sadak",काठमाडौँ,44600,+97714414270,NP,null,null,null,null,false,false,false,null,,false,false,null,
ROBHA® (Hospitality Uniform/Linen),"300 mtr. banasthali chok bata, Bhagwan Pau Jani Bato, काठमाडौँ 44611","300 mtr. banasthali chok bata, Bhagwan Pau Jani Bato",काठमाडौँ,44611,+9779849063259,NP,https://robhanepal.com,robhanepal@gmail.com,+9779849063259,null,false,false,false,null,,false,false,null,
FiBRO,"29 Dillibazar Road, काठमाडौँ 44600",29 Dillibazar Road,काठमाडौँ,44600,+9779848769889,NP,null,null,null,null,false,false,false,null,,false,false,null,
Saakaar Readymade Udhyog,"Chandragiri-12, Kathmandu 44600",Chandragiri-12,Kathmandu,44600,+9779851147585,NP,https://saakaarapparels.com,null,null,null,false,false,false,null,,false,false,null,
Sujha Traders & Exports,"F082, काठमाडौँ 44601",F082,काठमाडौँ,44601,+9779851024784,NP,https://sujhatraders.com,null,null,null,false,false,false,null,,false,false,null,
Kamrul Garment factory,काठमाडौँ 44600,,काठमाडौँ,44600,+9779828013296,NP,null,null,null,null,false,false,false,null,,false,false,null,
Factory wears,"M9P7+R9Q, Bhaktapur Road, काठमाडौँ 44600","M9P7+R9Q, Bhaktapur Road",काठमाडौँ,44600,+9779860536976,NP,null,null,null,null,false,false,false,null,,false,false,null,
Deep Garment Pvt. Ltd.,"M993+GFW, काठमाडौँ 44600",M993+GFW,काठमाडौँ,44600,+9779803563829,NP,null,null,null,null,false,false,false,null,,false,false,null,
S.K. Handicrafts Export .FAIR TRADE Cashmere Company,"Amrit Marg 44600, 44600",Amrit Marg 44600,,44600,+97715355372,NP,https://skhandicraftnepal.com,skhandicrafts2006@gmail.com,null,null,false,false,false,null,,false,false,null,
Jacket Factory,"M7VM+C8M Jacket Factory, काठमाडौँ 44600",M7VM+C8M Jacket Factory,काठमाडौँ,44600,+9779827792797,NP,null,null,null,null,false,false,false,null,,false,false,null,
Platinum exclusive garment,Kathmandu 44800,,Kathmandu,44800,+9779851073094,NP,null,null,null,null,false,false,false,null,,false,false,null,
Kapas T-shirts (Manufacturer and Distributor),काठमाडौँ 44600,,काठमाडौँ,44600,+97714983359,NP,https://kapas.com.np,kapas.tees@gmail.com,+9779841312054,+9779841312054,false,false,false,null,,false,false,null,
स्वागत उद्यम,"House No.276/9,1st Floor, सिद्धिदास मार्ग, काठमाडौँ 44600","House No.276/9, 1st Floor, सिद्धिदास मार्ग",काठमाडौँ,44600,+9779841928533,NP,https://welcomeenterprises.com.np,info@welcomeenterprises.com.np,+9779841813426,null,false,false,false,null,,false,false,null,
Evan - Best Men's Clothing Store in Kathmandu,"P869+649, Durbar Marg, काठमाडौँ 44600","P869+649, Durbar Marg",काठमाडौँ,44600,+9779851358803,NP,https://evanmens.com,evanmenzwear@gmail.com,+9779851358803,null,false,false,false,null,,false,false,null,
Wholesale clothing supplier all over Nepal,"223 Gopha Marg, काठमाडौँ 44600",223 Gopha Marg,काठमाडौँ,44600,+9779818810403,NP,null,null,null,null,false,false,false,null,,false,false,null,
Fabric World Nepal,"वटु मार्ग, काठमाडौँ 44600",वटु मार्ग,काठमाडौँ,44600,+9779803521800,NP,null,null,null,null,false,false,false,null,,false,false,null,
Naya Nepal Collection & Export Pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851355708,NP,https://kathmanducollections.com,null,null,null,false,false,false,null,,false,false,null,
शहर जीन्स,"P836+G4Q, काठमाडौँ 44600",P836+G4Q,काठमाडौँ,44600,+97714223667,NP,null,null,null,null,false,false,false,null,,false,false,null,
ELW Nepal,"पकनाजोल मार्ग, काठमाडौँ 44600",पकनाजोल मार्ग,काठमाडौँ,44600,+9779803984457,NP,https://localwomenshandicrafts.com,null,null,null,false,false,false,null,,false,false,null,
The Factory Outlet (TFO),"Sinamangal Rd, काठमाडौँ 44600",Sinamangal Rd,काठमाडौँ,44600,+9779823555180,NP,null,null,null,null,false,false,false,null,,false,false,null,
Cashmere Heaven,"कर्मचारी सञ्चय कोष भवन, 214, त्रिदेवी सडक, काठमाडौँ 44600","कर्मचारी सञ्चय कोष भवन, 214, त्रिदेवी सडक",काठमाडौँ,44600,+9779841022629,NP,https://cashmereheaven.com,info@cashmereheaven.com,null,null,false,false,false,null,,false,false,null,
